,runstring,instability_time,shadow_instability_time,Stable
91,0000091.bin,1000000000.0,283821481.02010417,True
92,0000092.bin,1000000000.0,1000000000.000001,True
93,0000093.bin,7585626.946753354,5153678.573932873,False
94,0000094.bin,7982.641120874605,10529.275423203231,False
95,0000095.bin,999000000.0181631,999000000.0181631,True
96,0000096.bin,92862258.60289696,53068707.41375532,False
97,0000097.bin,999000000.0263973,999000000.0263973,True
98,0000098.bin,1000000000.0,1000000000.0,True
99,0000099.bin,1000000000.0,999999999.9999986,True
100,0000100.bin,1000000000.0,1000000000.0,True
101,0000101.bin,999000000.0279087,999000000.0279087,True
102,0000102.bin,999000000.0025485,999000000.0025485,True
103,0000103.bin,999000000.0066165,999000000.0066165,True
104,0000104.bin,999000000.015502,999000000.015502,True
105,0000105.bin,999999999.9999999,999999999.9999999,True
106,0000106.bin,1000000000.0,1000000000.0,True
107,0000107.bin,999000000.0081072,999000000.0081072,True
108,0000108.bin,1000000000.0000001,999999999.9999996,True
109,0000109.bin,999000000.002549,999000000.002549,True
110,0000110.bin,395640.7264766387,316307.4648782738,False
111,0000111.bin,1000000000.0000001,1000000000.0000001,True
112,0000112.bin,1000000000.0,999999999.9999989,True
113,0000113.bin,999000000.0298251,999000000.0298251,True
114,0000114.bin,1000000000.0,1000000000.0000005,True
115,0000115.bin,999000000.019122,999000000.019122,True
116,0000116.bin,999000000.0104222,999000000.0104222,True
117,0000117.bin,999000000.010442,999000000.010442,True
118,0000118.bin,895.7820366581702,392.8637641726564,False
119,0000119.bin,3918729.105691166,215300.80899693587,False
120,0000120.bin,999000000.0250312,999000000.0250312,True
121,0000121.bin,165.34157009051518,218.51552988283868,False
122,0000122.bin,1000000000.0000001,1000000000.0000001,True
123,0000123.bin,999000000.0040885,999000000.0040885,True
124,0000124.bin,1000000000.0000001,999999999.999999,True
125,0000125.bin,999000000.0191361,999000000.0191361,True
126,0000126.bin,1000000000.0,1000000000.0000006,True
127,0000127.bin,654875.9741651972,230600.11759194417,False
128,0000128.bin,674450.7465543528,3606399.035942284,False
129,0000129.bin,999000000.0278163,999000000.0278163,True
130,0000130.bin,1000000000.0,1000000000.0,True
131,0000131.bin,999999999.9999999,999999999.9999996,True
132,0000132.bin,999000000.0040865,999000000.0040865,True
133,0000133.bin,999000000.0077717,999000000.0077717,True
134,0000134.bin,1000000000.0000001,1000000000.0000001,True
135,0000135.bin,999000000.0260969,999000000.0260969,True
136,0000136.bin,999999999.9999999,999999999.9999999,True
137,0000137.bin,1000000000.0,999999999.999999,True
138,0000138.bin,19919.4503122088,1046600.879183881,False
139,0000139.bin,43496832.05890004,999999999.9999999,False
140,0000140.bin,4327785.926168014,3050062.1481677494,False
141,0000141.bin,1000000000.0000001,999999999.999999,True
142,0000142.bin,6953.802941228225,6471.738560458017,False
143,0000143.bin,999000000.028483,999000000.028483,True
144,0000144.bin,999000000.0298237,999000000.0298237,True
145,0000145.bin,999000000.0181631,999000000.0181631,True
146,0000146.bin,999000000.0148885,999000000.0148885,True
147,0000147.bin,3591.2687854425553,2795.4607213876084,False
148,0000148.bin,1000000000.0,999999999.9999987,True
149,0000149.bin,1000000000.0,1000000000.0000008,True
150,0000150.bin,19110.998277441075,53723.12382189887,False
151,0000151.bin,999000000.0289654,999000000.0289654,True
152,0000152.bin,1000000000.0,999999999.9999988,True
153,0000153.bin,143194.3906713058,43186.78163110947,False
154,0000154.bin,999000000.0258086,999000000.0258086,True
155,0000155.bin,1000000000.0,999999999.9999995,True
156,0000156.bin,1000000000.0,1000000000.0000004,True
157,0000157.bin,999000000.0269396,999000000.0269396,True
158,0000158.bin,1000000000.0,999999999.9999982,True
159,0000159.bin,2393.7981391062262,1034.3807422803432,False
160,0000160.bin,999000000.0023099,999000000.0023099,True
161,0000161.bin,999000000.0104237,999000000.0104237,True
162,0000162.bin,1000000000.0000001,565546640.2856,True
163,0000163.bin,22680899.964446016,8546787.704980135,False
164,0000164.bin,999000000.0022134,999000000.0022134,True
165,0000165.bin,1000000000.0,1000000000.0000001,True
166,0000166.bin,1000000000.0,999999999.9999998,True
167,0000167.bin,999000000.031308,999000000.031308,True
168,0000168.bin,29394498.850839056,11601731.012449754,False
169,0000169.bin,102587.32551394645,274806.45371149544,False
170,0000170.bin,1000000000.0000001,999999999.9999998,True
171,0000171.bin,999000000.0244524,999000000.0244524,True
172,0000172.bin,352553743.76108545,999000000.0344801,False
173,0000173.bin,999000000.0249071,999000000.0249071,True
174,0000174.bin,86822.23369894824,353046.2370343439,False
175,0000175.bin,999000000.0289654,999000000.0289654,True
176,0000176.bin,63768.117833797936,45467.40756876871,False
177,0000177.bin,148.54067725711906,85.6325919262099,False
178,0000178.bin,1000000000.0,1000000000.000001,True
179,0000179.bin,76416686.01514357,6130849.358204066,False
180,0000180.bin,1000000000.0,999999999.9999987,True
181,0000181.bin,999000000.0298243,999000000.0298243,True
182,0000182.bin,250.66239287139183,152.07406090456118,False
183,0000183.bin,999000000.0066167,999000000.0066167,True
184,0000184.bin,1105.2909023409618,1096.3188791577138,False
185,0000185.bin,999000000.0126987,999000000.0126987,True
186,0000186.bin,1000000000.0000001,1000000000.0000004,True
187,0000187.bin,1000000000.0,999999999.999999,True
188,0000188.bin,999999999.9999999,999999999.9999999,True
189,0000189.bin,592441663.1723725,999999999.9999998,False
190,0000190.bin,999000000.0306965,999000000.0306965,True
191,0000191.bin,999000000.0220118,999000000.0220118,True
192,0000192.bin,59879.31736052187,87725.60211875552,False
193,0000193.bin,999000000.0091282,999000000.0091282,True
194,0000194.bin,1000000000.0,999999999.999999,True
195,0000195.bin,999000000.0110091,999000000.0110091,True
196,0000196.bin,9521.568263426214,9677.45283609939,False
197,0000197.bin,1000000000.0000001,1000000000.0000001,True
198,0000198.bin,999999999.9999999,999999999.9999999,True
199,0000199.bin,1000000000.0,999999999.9999993,True
200,0000200.bin,10632.367087391356,96163.07977958808,False
201,0000201.bin,37280.696224747684,156855.2139654704,False
202,0000202.bin,999000000.0218363,999000000.0218363,True
203,0000203.bin,227.00257883996366,74.3049796447063,False
204,0000204.bin,999000000.0298246,999000000.0298246,True
205,0000205.bin,1000000000.0,999999999.9999993,True
206,0000206.bin,999000000.021339,999000000.021339,True
207,0000207.bin,520270.6160237188,1828886.9602873428,False
208,0000208.bin,1000000000.0,999999999.9999994,True
209,0000209.bin,1000000000.0,999999999.9999995,True
210,0000210.bin,999000000.0022144,999000000.0022144,True
211,0000211.bin,1000000000.0,999999999.9999992,True
212,0000212.bin,18.879353802500795,18.8793538025008,False
213,0000213.bin,1000000000.0,999999999.9999998,True
214,0000214.bin,1000000000.0,1000000000.0,True
215,0000215.bin,999999999.9999999,999999999.9999988,True
216,0000216.bin,999000000.0181639,999000000.0181639,True
217,0000217.bin,1000000000.0,250770301.98979312,True
218,0000218.bin,5352569.3873374285,2457252.0974763776,False
219,0000219.bin,999999999.9999999,1000000000.0000012,True
220,0000220.bin,999000000.01258,999000000.01258,True
221,0000221.bin,999000000.0076578,999000000.0076578,True
222,0000222.bin,5945847.176393626,307012.48341346113,False
223,0000223.bin,1000000000.0,1000000000.0000008,True
224,0000224.bin,1000000000.0,999999999.999999,True
225,0000225.bin,5922866.03309388,1156683.1372211305,False
226,0000226.bin,103296865.02249248,344460335.8056517,False
227,0000227.bin,999000000.0289639,999000000.0289639,True
228,0000228.bin,999999999.9999999,999999999.9999999,True
229,0000229.bin,999000000.0344805,999000000.0344805,True
230,0000230.bin,999000000.0032642,999000000.0032642,True
231,0000231.bin,999000000.0023102,999000000.0023102,True
232,0000232.bin,999000000.0076578,999000000.0076578,True
233,0000233.bin,999000000.0320529,999000000.0320529,True
234,0000234.bin,999000000.0210669,999000000.0210669,True
235,0000235.bin,1000000000.0,1000000000.0,True
236,0000236.bin,999999999.9999999,1000000000.0000002,True
237,0000237.bin,1000000000.0,1000000000.0,True
238,0000238.bin,58881992.82996118,38706105.44468056,False
239,0000239.bin,33498.13974730267,7324.981429333824,False
240,0000240.bin,999999999.9999999,1000000000.0000001,True
241,0000241.bin,1000000000.0,1000000000.0000008,True
242,0000242.bin,19.537533109377318,19.537533109377318,False
243,0000243.bin,29.825914906335317,29.825914906335317,False
244,0000244.bin,999000000.0040866,999000000.0040866,True
245,0000245.bin,999000000.0213387,999000000.0213387,True
246,0000246.bin,999000000.0091271,999000000.0091271,True
247,0000247.bin,310.0024535386876,145.38834478730996,False
248,0000248.bin,261900.49266516007,498733.49886324035,False
249,0000249.bin,1000000000.0,1000000000.0,True
250,0000250.bin,999000000.0177269,999000000.0177269,True
251,0000251.bin,1000000000.0,999999999.999999,True
252,0000252.bin,999000000.0104234,999000000.0104234,True
253,0000253.bin,38478122.68445716,138421855.06954113,False
254,0000254.bin,999999999.9999999,1000000000.0000008,True
255,0000255.bin,999999999.9999999,1000000000.0000008,True
256,0000256.bin,999000000.0344778,999000000.0344778,True
257,0000257.bin,1000000000.0,1000000000.0000004,True
258,0000258.bin,8753204.675796723,752913.029115193,False
259,0000259.bin,999000000.0024246,999000000.0024246,True
260,0000260.bin,7054505.587383908,1694964.306346176,False
261,0000261.bin,1000000000.0,1000000000.0,True
262,0000262.bin,17522.569122775134,125649.65128112466,False
263,0000263.bin,999000000.0207577,999000000.0207577,True
264,0000264.bin,197.1073819013715,256.4820835848781,False
265,0000265.bin,999000000.0119758,240551581.00120768,True
266,0000266.bin,2326.421362689491,6154.253647405975,False
267,0000267.bin,1000000000.0,1000000000.0,True
268,0000268.bin,999000000.031458,999000000.031458,True
269,0000269.bin,999000000.0289639,999000000.0289639,True
270,0000270.bin,1000000000.0,999999999.9999998,True
271,0000271.bin,32511.632889179553,77886.68751326522,False
272,0000272.bin,999000000.0342855,999000000.0342855,True
273,0000273.bin,999999999.9999999,999999999.9999994,True
274,0000274.bin,1503.004408773988,1502.4847935317184,False
275,0000275.bin,999000000.0181634,999000000.0181634,True
276,0000276.bin,16186233.331754943,14887010.941855928,False
277,0000277.bin,119519.61170307548,153005.69636255834,False
278,0000278.bin,1000000000.0,1000000000.0000007,True
279,0000279.bin,999000000.0091289,999000000.0091289,True
280,0000280.bin,1000000000.0,1000000000.0000014,True
281,0000281.bin,999000000.0313071,999000000.0313071,True
282,0000282.bin,118415072.23211884,25316042.87524702,False
283,0000283.bin,999999999.9999999,999999999.9999999,True
284,0000284.bin,1000000000.0,1000000000.0000011,True
285,0000285.bin,304606.45713025046,154962.56738718535,False
286,0000286.bin,752136.4124240259,340291.76125323307,False
287,0000287.bin,1000000000.0,1000000000.0000011,True
288,0000288.bin,1000000000.0,1000000000.0000011,True
289,0000289.bin,999000000.0217668,999000000.0217668,True
290,0000290.bin,195026978.65407655,56743292.95323724,False
291,0000291.bin,999999999.9999999,1000000000.0000008,True
292,0000292.bin,91767042.6082367,221583178.5476356,False
293,0000293.bin,1000000000.0000001,1000000000.0000001,True
294,0000294.bin,98649.23087445929,675904.9415967122,False
295,0000295.bin,1000000000.0,1000000000.0000011,True
296,0000296.bin,1000000000.0,1000000000.0000004,True
297,0000297.bin,1000000000.0,999999999.9999995,True
298,0000298.bin,999000000.0247263,999000000.0247263,True
299,0000299.bin,999000000.0076567,999000000.0076567,True
300,0000300.bin,161.18464815236123,196.10279243292575,False
301,0000301.bin,999000000.0025479,999000000.0025479,True
302,0000302.bin,1000000000.0,999999999.9999998,True
303,0000303.bin,999000000.0032637,999000000.0032637,True
304,0000304.bin,1414278.2011089777,17953417.094447125,False
305,0000305.bin,999000000.0264779,999000000.0264779,True
306,0000306.bin,999000000.0022136,999000000.0022136,True
307,0000307.bin,2954210.875779714,2260812.979804078,False
308,0000308.bin,999000000.0104234,999000000.0104234,True
309,0000309.bin,999000000.0059885,999000000.0059885,True
310,0000310.bin,999999999.9999999,999999999.9999994,True
311,0000311.bin,999999999.9999999,1000000000.0000017,True
312,0000312.bin,999000000.0134234,999000000.0134234,True
313,0000313.bin,999000000.0213935,999000000.0213935,True
314,0000314.bin,288926236.8729912,146453789.27577984,False
315,0000315.bin,7756241.463511107,1737157.133594535,False
316,0000316.bin,45397918.161406785,69095424.14151345,False
317,0000317.bin,999000000.0313089,999000000.0313089,True
318,0000318.bin,999999999.9999999,999999999.9999992,True
319,0000319.bin,999000000.0207583,999000000.0207583,True
320,0000320.bin,1666756.1267805991,942008.5321365533,False
321,0000321.bin,1000000000.0,999999999.9999993,True
322,0000322.bin,999000000.0024246,999000000.0024246,True
323,0000323.bin,1000000000.0,999999999.9999992,True
324,0000324.bin,306.88476208510195,95.29743543242893,False
325,0000325.bin,999000000.0181645,999000000.0181645,True
326,0000326.bin,999000000.0313075,999000000.0313075,True
327,0000327.bin,999000000.0313065,999000000.0313065,True
328,0000328.bin,999999999.9999999,999999999.9999996,True
329,0000329.bin,1000000000.0,999999999.9999998,True
330,0000330.bin,999999999.9999999,999999999.9999999,True
331,0000331.bin,999999999.9999999,1000000000.0000004,True
332,0000332.bin,999000000.0191357,999000000.0191357,True
333,0000333.bin,538930.5881917048,275686.3007615879,False
334,0000334.bin,220.10901662589526,346.7565716754118,False
335,0000335.bin,5435147.552734309,2269544.1760542435,False
336,0000336.bin,999000000.0091287,999000000.0091287,True
337,0000337.bin,999000000.0040876,999000000.0040876,True
338,0000338.bin,999000000.0126996,999000000.0126996,True
339,0000339.bin,999000000.0298237,999000000.0298237,True
340,0000340.bin,1000000000.0,999999999.9999989,True
341,0000341.bin,1000000000.0,1000000000.0000006,True
342,0000342.bin,1000000000.0,1000000000.0,True
343,0000343.bin,21205797.99679411,17907634.036392868,False
344,0000344.bin,999999999.9999999,999999999.9999999,True
345,0000345.bin,1000000000.0000001,1000000000.000001,True
346,0000346.bin,727.9116723893366,293.65189391533477,False
347,0000347.bin,7304.8549988671775,12983.660699758717,False
348,0000348.bin,999000000.0247265,999000000.0247265,True
349,0000349.bin,1000000000.0,999999999.999999,True
350,0000350.bin,999000000.0124533,999000000.0124533,True
351,0000351.bin,1000000000.0000001,1000000000.0000006,True
352,0000352.bin,1000000000.0,999999999.9999986,True
353,0000353.bin,353603.4723537509,16094.874283411147,False
354,0000354.bin,22239633.068018775,4287517.828889143,False
355,0000355.bin,999999999.9999999,1000000000.0000004,True
356,0000356.bin,12.990381056766621,12.990381056766624,False
357,0000357.bin,1000000000.0000001,1000000000.0000012,True
358,0000358.bin,999000000.027444,999000000.027444,True
359,0000359.bin,1000000000.0,999999999.9999995,True
360,0000360.bin,999999999.9999999,999999999.9999999,True
361,0000361.bin,895863.8245815802,989955.2331272296,False
362,0000362.bin,1000000000.0,1000000000.0,True
363,0000363.bin,1000000000.0,1000000000.000001,True
364,0000364.bin,1000000000.0,999999999.9999993,True
365,0000365.bin,999000000.024608,999000000.024608,True
366,0000366.bin,1000000000.0,999999999.9999985,True
367,0000367.bin,999000000.024908,999000000.024908,True
368,0000368.bin,1000000000.0,1000000000.0,True
369,0000369.bin,3385.7436365899807,19714.999034711844,False
370,0000370.bin,999000000.0247265,999000000.0247265,True
371,0000371.bin,42296.19574715293,65612.26697562612,False
372,0000372.bin,999000000.0150639,999000000.0150639,True
373,0000373.bin,1000000000.0000001,999999999.9999996,True
374,0000374.bin,999000000.0344802,999000000.0344802,True
375,0000375.bin,1000000000.0,1000000000.0000005,True
376,0000376.bin,999000000.0213928,999000000.0213928,True
377,0000377.bin,358361.4852702483,295687.5385714158,False
378,0000378.bin,1000000000.0,1000000000.0000002,True
379,0000379.bin,1000000000.0,999999999.9999995,True
380,0000380.bin,1000000000.0,1000000000.0000013,True
381,0000381.bin,999000000.0124551,999000000.0124551,True
382,0000382.bin,999000000.0314578,999000000.0314578,True
383,0000383.bin,999000000.0140698,999000000.0140698,True
384,0000384.bin,999000000.0025485,999000000.0025485,True
385,0000385.bin,1076.85062808224,132.15547661748906,False
386,0000386.bin,999000000.0177265,999000000.0177265,True
387,0000387.bin,999000000.0230571,999000000.0230571,True
388,0000388.bin,34399.533626471326,24021.812649400603,False
389,0000389.bin,1000000000.0,1000000000.0,True
390,0000390.bin,7441400.718642994,12843423.776270797,False
391,0000391.bin,1000000000.0,1000000000.0000006,True
392,0000392.bin,1000000000.0000002,1000000000.0000017,True
393,0000393.bin,999000000.0104243,999000000.0104243,True
394,0000394.bin,3845494.347130643,20735180.61122351,False
395,0000395.bin,1000000000.0,999999999.999999,True
396,0000396.bin,1000000000.0,999999999.9999985,True
397,0000397.bin,999000000.0125803,999000000.0125803,True
398,0000398.bin,1000000000.0,1000000000.0000008,True
399,0000399.bin,26023.959461249095,4950.2704900687595,False
400,0000400.bin,999000000.0314575,999000000.0314575,True
401,0000401.bin,221533.00484347742,617328.507820707,False
402,0000402.bin,999999999.9999999,999999999.9999999,True
403,0000403.bin,999000000.0006635,999000000.0006635,True
404,0000404.bin,3456776.903415296,1380615.0688089915,False
405,0000405.bin,999000000.0148903,999000000.0148903,True
406,0000406.bin,244051.70917259622,78208.57182853264,False
407,0000407.bin,1000000000.0,1000000000.0,True
408,0000408.bin,999000000.0181634,999000000.0181634,True
409,0000409.bin,999000000.0024246,999000000.0024246,True
410,0000410.bin,818.6364936893574,1198.16346664378,False
411,0000411.bin,120658.2272594433,10450.74423976652,False
412,0000412.bin,9140127.039627198,173316603.2518654,False
413,0000413.bin,999000000.0081067,999000000.0081067,True
414,0000414.bin,1000000000.0,1000000000.0000002,True
415,0000415.bin,1000000000.0,1000000000.0000015,True
416,0000416.bin,289555.94009934604,118437.42638825919,False
417,0000417.bin,1000000000.0,999999999.9999998,True
418,0000418.bin,3736117.9857163536,443134.183358723,False
419,0000419.bin,1000000000.0,1000000000.0000006,True
420,0000420.bin,2641343.500748223,478964.5641354423,False
421,0000421.bin,1000000000.0,1000000000.0,True
422,0000422.bin,1000000000.0,1000000000.0,True
423,0000423.bin,999000000.0040874,999000000.0040874,True
424,0000424.bin,311.9769914593793,340.9715219780557,False
425,0000425.bin,999999999.9999999,999999999.9999994,True
426,0000426.bin,999000000.0248275,999000000.0248275,True
427,0000427.bin,3868858.461927833,1722497.3715268155,False
428,0000428.bin,999000000.0264773,999000000.0264773,True
429,0000429.bin,999000000.0040876,999000000.0040876,True
430,0000430.bin,11638.723247620883,14430.927713612771,False
431,0000431.bin,1280812.4640199444,252577.14035206422,False
432,0000432.bin,118998.68010470044,238578.67109388555,False
433,0000433.bin,46.00326944902767,46.00326944902766,False
434,0000434.bin,1000000000.0000001,999999999.9999996,True
435,0000435.bin,999000000.0177279,999000000.0177279,True
436,0000436.bin,51.16478085558207,51.16478085558207,False
437,0000437.bin,1000000000.0,999999999.9999993,True
438,0000438.bin,11706055.461973365,29556447.00709034,False
439,0000439.bin,1000000000.0,999000000.0084537,True
440,0000440.bin,1000000000.0,999999999.9999992,True
441,0000441.bin,1000000000.0,999999999.9999998,True
442,0000442.bin,2649.69132541162,2981.0672859140136,False
443,0000443.bin,999999999.9999999,1000000000.0000012,True
444,0000444.bin,999000000.0081072,999000000.0081072,True
445,0000445.bin,1000000000.0,1000000000.0,True
446,0000446.bin,1000000000.0,1000000000.0000012,True
447,0000447.bin,753499.7095700299,1201897.8384253078,False
448,0000448.bin,999000000.0269405,999000000.0269405,True
449,0000449.bin,1000000000.0,999999999.9999995,True
450,0000450.bin,1000000000.0,999999999.9999986,True
451,0000451.bin,20943786.0935092,45985169.1829138,False
452,0000452.bin,999999999.9999999,1000000000.0000002,True
453,0000453.bin,1000000000.0,1000000000.0000002,True
454,0000454.bin,1000000000.0,999999999.9999994,True
455,0000455.bin,2807.3079489037923,3796.4821651048574,False
456,0000456.bin,999000000.0344805,999000000.0344805,True
457,0000457.bin,141.19678183299715,419.43342356079177,False
458,0000458.bin,999000000.0248259,999000000.0248259,True
459,0000459.bin,999000000.0289649,999000000.0289649,True
460,0000460.bin,466263.57393062935,1013886.9101453942,False
461,0000461.bin,4792.584584556875,39946.94595264786,False
462,0000462.bin,43.37055222152495,43.37055222152495,False
463,0000463.bin,999000000.001214,999000000.001214,True
464,0000464.bin,999000000.021645,999000000.021645,True
465,0000465.bin,1000000000.0,1000000000.0000005,True
466,0000466.bin,1000000000.0,1000000000.0000008,True
467,0000467.bin,999000000.0248275,999000000.0248275,True
468,0000468.bin,1000000000.0,999999999.9999995,True
469,0000469.bin,1000000000.0,999999999.9999992,True
470,0000470.bin,999999999.9999999,999999999.9999999,True
471,0000471.bin,1000000000.0,999999999.9999993,True
472,0000472.bin,45635006.8841529,210316630.02455178,False
473,0000473.bin,61523.06822240846,59996.92361486219,False
474,0000474.bin,52385.842032193206,51064.49511216823,False
475,0000475.bin,1000000000.0,1000000000.0000006,True
476,0000476.bin,999000000.0191224,999000000.0191224,True
477,0000477.bin,887212.4721086988,421642.6199009326,False
478,0000478.bin,1000000000.0,1000000000.0000005,True
479,0000479.bin,1000000000.0,1000000000.0000002,True
480,0000480.bin,1000000000.0,999999999.9999988,True
481,0000481.bin,233804617.0432501,99143247.03623445,False
482,0000482.bin,360930.8788523296,2766754.8132840265,False
483,0000483.bin,3197195.424127827,817431.228358438,False
484,0000484.bin,747867.842709972,72751.95360736248,False
485,0000485.bin,7777511.756742394,3697561.165638865,False
486,0000486.bin,4720331.29305635,2423333.1091964706,False
487,0000487.bin,1000000000.0,1000000000.0,True
488,0000488.bin,999000000.0059879,999000000.0059879,True
489,0000489.bin,253347.6951930987,273792.5804415938,False
490,0000490.bin,1000000000.0000001,999999999.9999993,True
491,0000491.bin,999000000.0025485,999000000.0025485,True
492,0000492.bin,999000000.0213393,999000000.0213393,True
493,0000493.bin,1000000000.0,1000000000.0000007,True
494,0000494.bin,1000000000.0,1000000000.0,True
495,0000495.bin,41698.880706743745,114620.0903058436,False
496,0000496.bin,999999999.9999999,1000000000.0000002,True
497,0000497.bin,999000000.0119766,999000000.0119766,True
498,0000498.bin,1922367.167356063,2701451.0654700315,False
499,0000499.bin,1000000000.0,1000000000.0000011,True
500,0000500.bin,1000000000.0,1000000000.0,True
501,0000501.bin,999999999.9999999,1000000000.0000004,True
502,0000502.bin,999000000.0059887,999000000.0059887,True
503,0000503.bin,999000000.0289642,999000000.0289642,True
504,0000504.bin,1000000000.0,1000000000.0,True
505,0000505.bin,999000000.001832,999000000.001832,True
506,0000506.bin,999000000.0140696,999000000.0140696,True
507,0000507.bin,999000000.0215858,999000000.0215858,True
508,0000508.bin,67437.25963139923,65353.221458616186,False
509,0000509.bin,1000000000.0,1000000000.0,True
510,0000510.bin,1000000000.0,1000000000.000002,True
511,0000511.bin,46389.58605888063,106063.10114237294,False
512,0000512.bin,999999999.9999999,999999999.9999994,True
513,0000513.bin,1845241.854759397,7009269.771139596,False
514,0000514.bin,999000000.028165,999000000.028165,True
515,0000515.bin,999000000.0076586,999000000.0076586,True
516,0000516.bin,999000000.003764,999000000.003764,True
517,0000517.bin,1000000000.0,1000000000.0000005,True
518,0000518.bin,304184.59885808243,160426.4602177923,False
519,0000519.bin,1000000000.0,1000000000.0000002,True
