,runstring,instability_time,shadow_instability_time,Stable
99,0000099.bin,1000000814.5243129,788534157.1570108,True
100,0000100.bin,1000000136.7658727,1000000136.7658727,True
101,0000101.bin,1000002769.6558003,1000002769.6558003,True
102,0000102.bin,1000000139.1501226,1000000139.1501226,True
103,0000103.bin,27144104.11155743,31445693.229370046,False
104,0000104.bin,246921.09387991813,368534.96275216923,False
105,0000105.bin,1000021540.8766607,1000021540.8766607,True
106,0000106.bin,1000006776.722966,1000006776.722966,True
107,0000107.bin,64.12052089619583,64.12052089619583,False
108,0000108.bin,12682713.73310871,884626.2086566392,False
109,0000109.bin,3116.9986332995427,21694.386698461913,False
110,0000110.bin,1000031750.3851577,1000031750.3851577,True
111,0000111.bin,1000015152.2947589,1000015152.2947589,True
112,0000112.bin,1000001389.0235361,1000001389.0235361,True
113,0000113.bin,197.07274088521703,157.37413637571237,False
114,0000114.bin,569.9486387386297,652.3942571791499,False
115,0000115.bin,4762.516182513489,4897.858632616586,False
116,0000116.bin,7.794228634059995,7.794228634059995,False
117,0000117.bin,23084.80780468228,32509.9354794415,False
118,0000118.bin,1270734.525488294,98044.53728972869,False
119,0000119.bin,388659678.1018532,140272851.3832425,False
120,0000120.bin,954332.4561509126,250867.05205173438,False
121,0000121.bin,1000000091.3849003,1000000091.3849003,True
122,0000122.bin,1000001694.4359493,1000001694.4359493,True
123,0000123.bin,28347.020644542183,71280.1261174341,False
124,0000124.bin,294335.01480827824,646389.8256447362,False
125,0000125.bin,1000025069.127442,1000025069.127442,True
126,0000126.bin,1000002610.3554908,1000002610.3554908,True
127,0000127.bin,2.667358243656069,2.667358243656069,False
128,0000128.bin,2183.0075558201584,747.7263336275685,False
129,0000129.bin,192177386.65703872,7841219.131136482,False
130,0000130.bin,1000001812.6060963,1000001812.6060963,True
131,0000131.bin,2930241.7026705304,21260974.3413648,False
132,0000132.bin,1798.3883534940817,58185.16383021425,False
133,0000133.bin,1000001515.1918538,1000001515.1918538,True
134,0000134.bin,1000001416.8568194,1000001416.8568194,True
135,0000135.bin,1000005100.0449684,1000005100.0449684,True
136,0000136.bin,1000002667.5836664,1000002667.5836664,True
137,0000137.bin,131140.46021914636,85745.48700052773,False
138,0000138.bin,1000000190.2299821,473505108.6376627,True
139,0000139.bin,1000000050.5243244,1000000050.5243244,True
140,0000140.bin,853.8317660999777,1605.3339704863279,False
141,0000141.bin,403050.9596760749,200880.58528494462,False
142,0000142.bin,67064017.646163814,181512024.9929021,False
143,0000143.bin,7170.551779331885,8105.824574424297,False
144,0000144.bin,1000001106.0415186,1000001106.0415186,True
145,0000145.bin,6.99748526257831,6.99748526257831,False
146,0000146.bin,76522.80142503104,2269.7140192520365,False
147,0000147.bin,35256661.54365054,39785416.59462881,False
148,0000148.bin,19.60681514167973,19.60681514167973,False
149,0000149.bin,763.7997651212078,21512.659927222132,False
150,0000150.bin,1000014804.3217582,1000014804.3217582,True
151,0000151.bin,487.8147894437342,579.7520463092748,False
152,0000152.bin,61336.11065851601,59885.864517349764,False
153,0000153.bin,1000047759.8176991,1000047759.8176991,True
154,0000154.bin,1000000203.421512,1000000203.421512,True
155,0000155.bin,1000002764.5744089,1000002764.5744089,True
156,0000156.bin,773144.4909253462,43041.60113185486,False
157,0000157.bin,116304.890773041,207718.16760640228,False
158,0000158.bin,116413534.94496997,87289107.20702478,False
159,0000159.bin,1000000763.0086877,1000000763.0086877,True
160,0000160.bin,1000000116.5684495,1000000116.5684495,True
161,0000161.bin,1000001793.0806538,1000001793.0806538,True
162,0000162.bin,22.031686272276392,22.031686272276392,False
163,0000163.bin,1000002104.9006929,1000002104.9006929,True
164,0000164.bin,199694678.95317525,1000000096.5994562,False
165,0000165.bin,174.9717725806109,174.9717725806109,False
166,0000166.bin,96.1981018523714,96.1981018523714,False
167,0000167.bin,1000000242.9163067,1000000242.9163067,True
168,0000168.bin,1223.8324596120774,2146.7037709044444,False
169,0000169.bin,34699.38626279019,305662.24596674234,False
170,0000170.bin,7805537.312400345,4294431.58186888,False
171,0000171.bin,1372.927393128604,460.20589957130966,False
172,0000172.bin,483142.85942008556,36488.075132351005,False
173,0000173.bin,6027793.840719582,7045828.134277135,False
174,0000174.bin,2149.4404111758136,2197.7299876913867,False
175,0000175.bin,329.57462766425544,329.57462766425544,False
176,0000176.bin,11342.507918530193,7664.775156654638,False
177,0000177.bin,1000040038.8718361,1000040038.8718361,True
178,0000178.bin,100125.80418176398,318820.4974059589,False
179,0000179.bin,174.3135932737316,225.23588701625656,False
180,0000180.bin,43377432.84334508,605273.988259425,False
181,0000181.bin,953861.4068600653,587300.6008784346,False
182,0000182.bin,1650268.737151593,24147.17848715366,False
183,0000183.bin,1000000105.3908826,1000000105.3908826,True
184,0000184.bin,8038.239951864645,5189.501347599048,False
185,0000185.bin,1000025097.831199,1000025097.831199,True
186,0000186.bin,355.3475436808276,130.45806682608662,False
187,0000187.bin,743.7772577865969,253.74544330891447,False
188,0000188.bin,402620.267740893,7105005.994762786,False
189,0000189.bin,1000001410.1606277,1000001410.1606277,True
190,0000190.bin,3395.4084801002728,2288.6626550911665,False
191,0000191.bin,13959.220996341477,245320.05530073735,False
192,0000192.bin,1000000659.1411467,1000000659.1411467,True
193,0000193.bin,1000002422.9683963,1000002422.9683963,True
194,0000194.bin,13937.5703612918,1759.2786462612146,False
195,0000195.bin,1000003058.6201173,1000003058.6201173,True
196,0000196.bin,812799.4817449602,320397719.760274,False
197,0000197.bin,9955.27378575173,2779.144802777315,False
198,0000198.bin,1000000072.0951223,1000000072.0951223,True
199,0000199.bin,717.6232905915759,777.829376662613,False
200,0000200.bin,1000000068.5169308,1000000068.5169308,True
201,0000201.bin,39066635.34324433,40891042.20751335,False
202,0000202.bin,630.5357759873915,532.7095463761431,False
203,0000203.bin,4258476.424000149,691232.2060146303,False
204,0000204.bin,80688.45289019117,18193.219195700203,False
205,0000205.bin,194365.75333182243,338461.0876220198,False
206,0000206.bin,1000000053.0778726,105177223.08861606,True
207,0000207.bin,17337.447532740814,8179.471374709436,False
208,0000208.bin,1000000343.6822407,1000000343.6822407,True
209,0000209.bin,5853.881396385288,10743.322262099162,False
210,0000210.bin,1000000712.9902604,1000000712.9902604,True
211,0000211.bin,10175692.958990315,62907733.81937481,False
212,0000212.bin,49.432730048014314,49.432730048014314,False
213,0000213.bin,1000000143.0239674,1000000143.0239674,True
214,0000214.bin,1000001781.6401762,1000001781.6401762,True
215,0000215.bin,1000000067.7815804,1000000067.7815804,True
216,0000216.bin,1296559.6440631426,234101.8047834947,False
217,0000217.bin,14286559.579869082,7789515.7952798745,False
218,0000218.bin,17143.146073153068,54552.42974962423,False
219,0000219.bin,2697.980901936954,788.0484764283035,False
220,0000220.bin,1054406.1584839788,671505.5667289939,False
221,0000221.bin,8933489.60463973,6418845.910791249,False
222,0000222.bin,411.7431179754338,182.73136019853288,False
223,0000223.bin,1000000495.7656097,1000000495.7656097,True
224,0000224.bin,171919.82978746403,1389970.600595569,False
225,0000225.bin,1000006296.5676214,1000006296.5676214,True
226,0000226.bin,912.8254166051904,516.4629098010148,False
227,0000227.bin,7438520.689214906,16333221.428343853,False
228,0000228.bin,2597.9376472926597,305182.77968314185,False
229,0000229.bin,66056728.34103761,59685488.867952146,False
230,0000230.bin,1000006515.6208225,1000006515.6208225,True
231,0000231.bin,1000018301.8506907,1000018301.8506907,True
232,0000232.bin,122928.53018859743,7630126.99840944,False
233,0000233.bin,1000005576.9857553,1000005576.9857553,True
234,0000234.bin,218.09983768904377,210.72130124880408,False
235,0000235.bin,4.4340500673763446,4.4340500673763446,False
236,0000236.bin,307.30045427882027,561.7733589267331,False
237,0000237.bin,17.11266197878062,17.11266197878062,False
238,0000238.bin,124.15340188654584,134.822834861167,False
239,0000239.bin,112.96435366966105,112.96435366966105,False
240,0000240.bin,1000019530.8366116,1000019530.8366116,True
241,0000241.bin,1000005800.1526085,1000005800.1526085,True
242,0000242.bin,1000000507.0350684,1000000507.0350684,True
243,0000243.bin,1000042947.9587009,1000042947.9587009,True
244,0000244.bin,1000034476.8919445,1000034476.8919445,True
245,0000245.bin,43131.18280041942,147265.12577538186,False
246,0000246.bin,357.3567226175766,357.42600464987936,False
247,0000247.bin,1000001185.0393367,1000001185.0393367,True
248,0000248.bin,1000016191.3700949,1000016191.3700949,True
249,0000249.bin,1000000325.2625911,1000000325.2625911,True
250,0000250.bin,29.75663287403425,29.75663287403425,False
251,0000251.bin,305576.8558887264,1851813.872813463,False
252,0000252.bin,1000010709.0827496,1000010709.0827496,True
253,0000253.bin,1000002058.4925116,1000002058.4925116,True
254,0000254.bin,28293297.479032364,27012405.345060714,False
255,0000255.bin,16.662328768812557,16.662328768812557,False
256,0000256.bin,40.32214280020294,40.32214280020294,False
257,0000257.bin,3461.2956928363838,511.82101363690424,False
258,0000258.bin,221910.48803274715,260822.42970697704,False
259,0000259.bin,1000000065.714153,1000000065.714153,True
260,0000260.bin,1000000214.2807078,1000000214.2807078,True
261,0000261.bin,23.036275740666238,23.036275740666238,False
262,0000262.bin,1000000435.0694687,1000000435.0694687,True
263,0000263.bin,1000008420.1534894,1000008420.1534894,True
264,0000264.bin,492253.20435707486,60020.47951032456,False
265,0000265.bin,511.43996245855556,511.43996245855556,False
266,0000266.bin,205688.9662400906,306070.0401117157,False
267,0000267.bin,3214.9634269698754,60290.4715830778,False
268,0000268.bin,1000009227.4063841,1000009227.4063841,True
269,0000269.bin,1000000065.8578508,1000000065.8578508,True
270,0000270.bin,7241747.722675293,6405995.934883729,False
271,0000271.bin,1000001411.4866285,1000001411.4866285,True
272,0000272.bin,1000043203.7750793,1000043203.7750793,True
273,0000273.bin,1000000188.4297476,340830410.3166264,True
274,0000274.bin,204512.07227772442,722548.7234177197,False
275,0000275.bin,1000009503.8570861,1000009503.8570861,True
276,0000276.bin,1000000657.3204689,1000000657.3204689,True
277,0000277.bin,0.9006664199358166,0.9006664199358166,False
278,0000278.bin,1000026273.3001211,1000026273.3001211,True
279,0000279.bin,1220006.8092918796,580963.0266088451,False
280,0000280.bin,736857.1603067149,375817.19731854054,False
281,0000281.bin,1000000057.3484403,1000000057.3484403,True
282,0000282.bin,54451.52046405434,80528.06498205963,False
283,0000283.bin,150384.2028667566,104916.86457807064,False
284,0000284.bin,1000000062.7246032,1000000062.7246032,True
285,0000285.bin,44.305859657609965,44.305859657609965,False
286,0000286.bin,1840038.8443329786,54711.29345077007,False
287,0000287.bin,41538.52744025453,73630.44977527473,False
288,0000288.bin,1000031897.7885693,1000031897.7885693,True
289,0000289.bin,205.8022769553089,337.9923945890302,False
290,0000290.bin,40.287501784052814,40.287501784052814,False
291,0000291.bin,1000004723.6912688,1000004723.6912688,True
292,0000292.bin,16765.94004781179,14007.787700910052,False
293,0000293.bin,14425419.613283874,1708282.013138274,False
294,0000294.bin,1000000168.7224587,1000000168.7224587,True
295,0000295.bin,7845.601261074074,35978.36722050717,False
296,0000296.bin,1000000082.8251728,1000000082.8251728,True
297,0000297.bin,9.872689603142565,9.872689603142565,False
298,0000298.bin,2168837.9215624053,608318.2060599925,False
299,0000299.bin,1000000618.3130617,1000000618.3130617,True
300,0000300.bin,1000003104.9648395,1000003104.9648395,True
301,0000301.bin,8687.932209717408,8458.643323812425,False
302,0000302.bin,42174.01688146949,47889.68062319302,False
303,0000303.bin,1000000062.2217772,1000000062.2217772,True
304,0000304.bin,1000000126.0676992,1000000126.0676992,True
305,0000305.bin,2141959.3068229547,2276238.9001763584,False
306,0000306.bin,4299708.171966256,2099528.835585421,False
307,0000307.bin,1000004094.165061,1000004094.165061,True
308,0000308.bin,21634375.250160456,584224.9983594663,False
309,0000309.bin,111798.99526333959,598154.9477917728,False
310,0000310.bin,503325.5118774504,179339.00013172996,False
311,0000311.bin,1000014464.1527362,1000014464.1527362,True
312,0000312.bin,161022.70144097018,178730.18431541452,False
313,0000313.bin,1000002470.4676259,1000002470.4676259,True
314,0000314.bin,1000000194.2065113,1000000194.2065113,True
315,0000315.bin,68.10423775361012,68.10423775361012,False
316,0000316.bin,1000000059.9949301,1000000059.9949301,True
317,0000317.bin,1000001217.7571566,1000001217.7571566,True
318,0000318.bin,1000006235.6280938,1000006235.6280938,True
319,0000319.bin,1000000170.9155828,1000000170.9155828,True
320,0000320.bin,1000001085.3240749,1000001085.3240749,True
321,0000321.bin,108348750.58100018,892447588.3414522,False
322,0000322.bin,24.491198419023274,24.491198419023274,False
323,0000323.bin,628.3880329861364,635.143031135643,False
324,0000324.bin,1000002946.052661,1000002946.052661,True
325,0000325.bin,1000002245.0755721,1000002245.0755721,True
326,0000326.bin,1000000102.8722103,1000000102.8722103,True
327,0000327.bin,1000019408.2517089,1000019408.2517089,True
328,0000328.bin,1000004218.6521916,1000004218.6521916,True
329,0000329.bin,147634.78004496347,54664.66664254712,False
330,0000330.bin,39.00578418645182,39.00578418645182,False
331,0000331.bin,144910.6105013665,98963.73664557078,False
332,0000332.bin,1000000278.9171195,1000000278.9171195,True
333,0000333.bin,398.89130098327075,397.88671151487944,False
334,0000334.bin,12342292.565869898,19449126.601553984,False
335,0000335.bin,1000000135.7125841,1000000135.7125841,True
336,0000336.bin,2455.2859427801245,8869.936108532294,False
337,0000337.bin,21.23494290079461,21.23494290079461,False
338,0000338.bin,28478.829711512375,29824.356060937254,False
339,0000339.bin,1000000132.6420317,1000000132.6420317,True
340,0000340.bin,123409.07039070393,1088789.9328846443,False
341,0000341.bin,2017.9777548867687,858.5083032789214,False
342,0000342.bin,207.9153789405439,207.9153789405439,False
343,0000343.bin,77172674.50614387,45554177.46733291,False
344,0000344.bin,1000000672.6854277,1000000672.6854277,True
345,0000345.bin,436.54608553950123,436.54608553950123,False
346,0000346.bin,230.53596248750023,214.15076184788532,False
347,0000347.bin,1000000561.9716305,1000000561.9716305,True
348,0000348.bin,786876.0162157791,385563.9668296012,False
349,0000349.bin,1000000848.005888,1000000848.005888,True
350,0000350.bin,4403.947024333178,3926.836308881217,False
351,0000351.bin,1000018741.5157086,1000018741.5157086,True
352,0000352.bin,1188.3600590736128,5025.683982189451,False
353,0000353.bin,1000000098.090036,1000000098.090036,True
354,0000354.bin,1000000219.0850706,1000000219.0850706,True
355,0000355.bin,8.937382167055453,8.937382167055453,False
356,0000356.bin,1000004453.3478523,1000004453.3478523,True
357,0000357.bin,1000000178.2768643,1000000178.2768643,True
358,0000358.bin,143656.22470941828,85450.65731983844,False
359,0000359.bin,1000000095.0819068,1000000095.0819068,True
360,0000360.bin,18.49830262483527,18.49830262483527,False
361,0000361.bin,62596.00442247633,32845.91869433434,False
362,0000362.bin,118.26442914079473,118.26442914079473,False
363,0000363.bin,28.024582066463257,28.024582066463257,False
364,0000364.bin,1000011248.772727,1000011248.772727,True
365,0000365.bin,1000005356.3392056,1000005356.3392056,True
366,0000366.bin,1000000080.4912275,1000000080.4912275,True
367,0000367.bin,214.77430013850886,1710.9544287368037,False
368,0000368.bin,11889.974537676348,1377.188238114455,False
369,0000369.bin,1000010212.2592349,1000010212.2592349,True
370,0000370.bin,377309787.7816145,139052404.0815217,False
371,0000371.bin,2133667.804043813,3177433.491453286,False
372,0000372.bin,1000000112.3601518,1000000112.3601518,True
373,0000373.bin,16126.847941375598,8369.338784276346,False
374,0000374.bin,38163605.84716083,275007984.4364661,False
375,0000375.bin,29185.056108186876,22464.42184646142,False
376,0000376.bin,1000005197.8241652,1000005197.8241652,True
377,0000377.bin,1934.666111034704,1829.14957583789,False
378,0000378.bin,2644.876224165784,5770.53511148753,False
379,0000379.bin,32454.717699563676,11129.396386970566,False
380,0000380.bin,1000029154.0964332,1000029154.0964332,True
381,0000381.bin,1000001371.3415934,1000001371.3415934,True
382,0000382.bin,1394775.3061898386,8547166.029986188,False
383,0000383.bin,23.59053199908834,23.59053199908834,False
384,0000384.bin,1418154.0472054512,801172.5020540202,False
385,0000385.bin,1000029901.8043454,1000029901.8043454,True
386,0000386.bin,1000003671.5532995,1000003671.5532995,True
387,0000387.bin,578633.3842778668,242482.26327253418,False
388,0000388.bin,1000012851.4175172,1000012851.4175172,True
389,0000389.bin,2236792.4084680486,1832602.9375544996,False
390,0000390.bin,1000002518.3426666,1000002518.3426666,True
391,0000391.bin,132119755.00627846,17908284.325525705,False
392,0000392.bin,1000003505.8805203,1000003505.8805203,True
393,0000393.bin,1000000661.6971124,1000000661.6971124,True
394,0000394.bin,1000043273.4510391,1000043273.4510391,True
395,0000395.bin,15025.090422613408,16405.708121349136,False
396,0000396.bin,59467.539609271626,775681.6339536969,False
397,0000397.bin,3002.821844056919,2289.701885573111,False
398,0000398.bin,1000030900.8326062,1000030900.8326062,True
399,0000399.bin,7711255.764739923,504430.97643567855,False
400,0000400.bin,14470.453112763242,14906.098531880141,False
401,0000401.bin,457038677.5905256,21013924.716264296,False
402,0000402.bin,1000014611.25218,1000014611.25218,True
403,0000403.bin,8216.329415928602,9127.942396930473,False
404,0000404.bin,7591.37084343553,9504.213114286185,False
405,0000405.bin,1000000067.5398226,1000000067.5398226,True
406,0000406.bin,5476.952499652495,5405.4534423154855,False
407,0000407.bin,1000004717.9845755,1000004717.9845755,True
408,0000408.bin,1000012414.5747613,1000012414.5747613,True
409,0000409.bin,14482.750673806835,14920.751682034688,False
410,0000410.bin,1000000138.1090646,1000000138.1090646,True
411,0000411.bin,1000000223.0557984,1000000223.0557984,True
412,0000412.bin,1000000364.2730242,1000000364.2730242,True
413,0000413.bin,1122.265000255064,406.3391194557659,False
414,0000414.bin,1000000924.9900674,1000000924.9900674,True
415,0000415.bin,3711666.0118228896,3118747.092060056,False
416,0000416.bin,1000000288.2279112,1000000288.2279112,True
417,0000417.bin,8.417766924784722,8.417766924784722,False
418,0000418.bin,1000000464.2435055,1000000464.2435055,True
419,0000419.bin,1000003731.2231686,1000003731.2231686,True
420,0000420.bin,2711.2484111242893,4556.47141846364,False
421,0000421.bin,1000004595.031188,1000004595.031188,True
422,0000422.bin,6388.115147426527,7675.825640813712,False
423,0000423.bin,1000000465.6118183,1000000465.6118183,True
424,0000424.bin,11.154407200743522,11.154407200743522,False
425,0000425.bin,1000000903.6852531,1000000903.6852531,True
426,0000426.bin,1000000154.5248312,1000000154.5248312,True
427,0000427.bin,130.2502207291694,196.76097173979895,False
428,0000428.bin,1000000290.8645203,1000000290.8645203,True
429,0000429.bin,81.40638795573362,81.40638795573362,False
430,0000430.bin,20278.261957207607,9927.942023858825,False
431,0000431.bin,57.29624071438027,57.29624071438027,False
432,0000432.bin,1000002813.702683,1000002813.702683,True
433,0000433.bin,1000000197.8634726,495250125.49050075,True
434,0000434.bin,53.86678011539024,53.86678011539024,False
435,0000435.bin,162.15459660457395,162.15459660457395,False
436,0000436.bin,1000000700.8756143,1000000700.8756143,True
437,0000437.bin,95.43599949703524,703.0740638087179,False
438,0000438.bin,1000000210.4465349,1000000210.4465349,True
439,0000439.bin,1000000813.6142138,1000000813.6142138,True
440,0000440.bin,110058.63058309109,864586.797403659,False
441,0000441.bin,53057.0117199799,91106.08033147873,False
442,0000442.bin,1000000628.3376049,1000000628.3376049,True
443,0000443.bin,23667.40041382104,23357.952216542257,False
444,0000444.bin,1000000422.3319021,1000000422.3319021,True
445,0000445.bin,1000002246.1295547,1000002246.1295547,True
446,0000446.bin,1000011506.8605659,1000011506.8605659,True
447,0000447.bin,1000000855.1232294,160335392.74011123,True
448,0000448.bin,3235.782677690346,3435.280289706831,False
449,0000449.bin,300990378.3721898,269229726.2729534,False
450,0000450.bin,3.1176914536239826,3.1176914536239826,False
451,0000451.bin,482.68791905312776,614.4623444932515,False
452,0000452.bin,212766.43760864643,18825856.605578464,False
453,0000453.bin,1000000257.1750718,1000000257.1750718,True
454,0000454.bin,32124989.69730622,5454612.882077174,False
455,0000455.bin,1925.1051905787735,1819.1036811559322,False
456,0000456.bin,843092104.1877627,71020409.55897982,False
457,0000457.bin,1000008983.1279973,1000008983.1279973,True
458,0000458.bin,1000000081.8092028,1000000081.8092028,True
459,0000459.bin,1000037740.277094,1000037740.277094,True
460,0000460.bin,1000000392.329264,1000000392.329264,True
461,0000461.bin,1000007237.0773783,1000007237.0773783,True
462,0000462.bin,1000002999.1847603,1000002999.1847603,True
463,0000463.bin,139.5340130577559,139.5340130577559,False
464,0000464.bin,20822.160552684014,59971.497113920545,False
465,0000465.bin,224.54306669325365,200.3982784357323,False
466,0000466.bin,105124.12175216207,54508.12388447574,False
467,0000467.bin,1000000286.020151,1000000286.020151,True
468,0000468.bin,103108923.40819266,9962816.850488693,False
469,0000469.bin,1000000313.0200144,1000000313.0200144,True
470,0000470.bin,1000000066.4948483,1000000066.4948483,True
471,0000471.bin,1000044175.1467854,1000044175.1467854,True
472,0000472.bin,4609.645378254178,6839.695434069828,False
473,0000473.bin,64616.82273050395,35671.55174149665,False
474,0000474.bin,1690374.271344759,1135749.9153871867,False
475,0000475.bin,72.19187765946597,72.19187765946597,False
476,0000476.bin,31166056.707571384,45051045.71704262,False
477,0000477.bin,1000003539.8183899,1000003539.8183899,True
478,0000478.bin,5.196152422706605,5.196152422706605,False
479,0000479.bin,1000028274.2326416,1000028274.2326416,True
480,0000480.bin,415421.89022034593,149572.70240860942,False
481,0000481.bin,1000005406.6745853,793760558.2313174,True
482,0000482.bin,1000001829.2311611,353168730.48064405,True
483,0000483.bin,33.01288839226175,33.01288839226175,False
484,0000484.bin,1668.2074147995143,1456.6200881478915,False
485,0000485.bin,245.39695841629143,245.39695841629143,False
486,0000486.bin,1000000164.5392604,1000000164.5392604,True
487,0000487.bin,1000014279.3738227,1000014279.3738227,True
488,0000488.bin,1000000108.504309,1000000108.504309,True
489,0000489.bin,1000032786.761073,1000032786.761073,True
490,0000490.bin,7257525.831555427,34972603.4770864,False
491,0000491.bin,1000001533.9240006,1000001533.9240006,True
492,0000492.bin,11.777945491468273,11.777945491468273,False
493,0000493.bin,1738927.3246703125,15987505.777364343,False
494,0000494.bin,270.9966693522441,779.6999915344795,False
495,0000495.bin,1000005657.572958,535582222.1232785,True
496,0000496.bin,275330418.49351543,183324306.43202618,False
497,0000497.bin,14653536.399796927,20431749.235499002,False
498,0000498.bin,11306.723748585731,11345.521686674305,False
499,0000499.bin,1000000109.676995,1000000109.676995,True
500,0000500.bin,1000012330.4830284,848930353.6840276,True
